   ,title,gender_book,author_book,,,,,
265,Língua e liberdade,LINGUAGENS,Celso Pedro Luft,,,,,
266,Língua e liberdade,LINGUAGENS,Celso Pedro Luft,,,,,
267,Que gramática estudar na escola?,LINGUAGENS,Maria Helena de Moura Neves,,,,,
268,Que gramática estudar na escola?,LINGUAGENS,Maria Helena de Moura Neves,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
269,Método moderno de tupi antigo: a língua do Brasil dos primeiros séculos.,LINGUAGENS,Eduardo de Almeida Navarro,,,,,
270,Método moderno de tupi antigo: a língua do Brasil dos primeiros séculos.,LINGUAGENS,Eduardo de Almeida Navarro,,,,,
271,Propostas didáticas para aprender a escrever.,LINGUAGENS,Anna Campos,,,,,
272,Propostas didáticas para aprender a escrever.,LINGUAGENS,Anna Campos,,,,,
273,Literaturas brasileira e portuguesa,LITERATURA,Samira Yousseff Campedelli/Jésus B.Souza,,,,,
274,Literaturas brasileira e portuguesa,LITERATURA,Samira Yousseff Campedelli/Jésus B.Souza,,,,,
275,Português: linguagens – Volume ùnico,LINGUAGENS,William Roberto Cereja /Thereza Cochar Magalhães,,,,,
276,Português Maia – Vol único,LINGUAGENS,João Domingues Maia,,,,,
277,Novas Palavras,LINGUAGENS,Emília Amaral et al,,,,,
278,Novas Palavras,LINGUAGENS,Emília Amaral et al,,,,,
279,Novas Palavras,LINGUAGENS,Emília Amaral et al,,,,,
280,Novas Palavras,LINGUAGENS,Emília Amaral et al,,,,,
281,Português – língua - literatura – produção de texto,LINGUAGENS,Maria Luiza Abaurre/Marcela Nogueira Pontara/Tatiana Fadel,,,,,
282,Na morada das palavras,CRÔNICA,Rubem Alves,,,,,
283,Histórias e memórias do CEPA - Suas lutas e conquistas,,SEDUC Col. Rede de Palavras,,,,,
284,Práticas pedagógicas na educação indígena.,,Aracy Lopes da Silva e Mariana L. Ferre,,,,,
285,Práticas pedagógicas na educação indígena.,,Aracy Lopes da Silva e Mariana L. Ferre,,,,,
286,Metodologia do trabalho científico,FORMAÇÃO DO PROFESSOR,Antônio Joaquim Severino,,,,,
,,,,,,,,
287,Metodologia do trabalho científico,FORMAÇÃO DO PROFESSOR,Antônio Joaquim Severino,,,,,
288,Práticas de ensino – subsídios para a atividade docente,FORMAÇÃO DO PROFESSOR,Graziella Zóboli,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
289,Práticas de ensino – subsídios para a atividade docente,FORMAÇÃO DO PROFESSOR,Graziella Zóboli,,,,,
290,Cidadania para principiantes,CIDADANIA,Carlos Eduardo Novaes,,,,,
291,Cidadania para principiantes,CIDADANIA,Carlos Eduardo Novaes,,,,,
292,Capitalismo para principiantes,,Carlos Eduardo Novaes,,,,,
293,Capitalismo para principiantes,,Carlos Eduardo Novaes,,,,,
294,Na sala de aula: cadernos de análise literária,LITERATURA,Antônio Cândido,,,,,
295,Na sala de aula: cadernos de análise literária,LITERATURA,Antônio Cândido,,,,,
296,Texto e leitor – aspectos cognitivos da leitura,LINGUAGENS,Ângela Kleiman,,,,,
297,Texto e leitor – aspectos cognitivos da leitura,LINGUAGENS,Ângela Kleiman,,,,,
298,Contar Histórias – uma arte sem idade.,LINGUAGENS,Betty Coelho,,,,,
299,Contar Histórias – uma arte sem idade.,LINGUAGENS,Betty Coelho,,,,,
300,O jogo e educação infantil ,FORMAÇÃO DO PROFESSOR,Celso Antunes,,,,,
301,Direitos Humanos - vol. 1,CIDADANIA,A.C. Ribeiro Fester (Org.),,,,,
302,Direitos Humanos - vol. 2,CIDADANIA,A.C. Ribeiro Fester (Org.),,,,,
303,História das idéias pedagógicas,FORMAÇÃO DO PROFESSOR,Moacir Gadotti,,,,,
304,História das idéias pedagógicas,FORMAÇÃO DO PROFESSOR,Moacir Gadotti,,,,,
305,Como desenvolver conteúdos explorando as inteligências múltiplas ,FORMAÇÃO DO PROFESSOR,Celso Antunes,,,,,
306,As palavras-chave da didática das ciências.,FORMAÇÃO DO PROFESSOR,"Jean-Pierre Astolfi, Éliane Darot e Yvette Ginsburger-Vogel",,,,,
307,As palavras-chave da didática das ciências.,FORMAÇÃO DO PROFESSOR,Jean-Pierre Astolfi/Éliane Darot/Yvette Ginsburger-Vogel,,,,,
308,Como facilitar a leitura,LINGUAGENS,Lúcia Fulgêncio e Yara Liberato,,,,,
309,Como facilitar a leitura,LINGUAGENS,Lúcia Fulgêncio/Yara Liberato,,,,,
310,Didática geral ,FORMAÇÃO DO PROFESSOR,Claudino Piletti,,,,,
311,Didática geral ,FORMAÇÃO DO PROFESSOR,Claudino Piletti,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
312,"História da Educação no Ceará: sobre promessas, fatos e feitos",HISTÓRIA,Sofia Lerche Vieira e Isabel Sabino de Farias,,,,,
313,"História da Educação no Ceará: sobre promessas, fatos e feitos",HISTÓRIA,Sofia Lerche Vieira/Isabel Sabino de Farias,,,,,
314,Formação continuada e gestão da educação,FORMAÇÃO DO PROFESSOR,Naura Syria Carapeto Ferreira,,,,,
315,Formação continuada e gestão da educação,FORMAÇÃO DO PROFESSOR,Naura Syria Carapeto Ferreira,,,,,
316,Gestão educacional e descentralização: novos padrões,FORMAÇÃO DO PROFESSOR,"Vera Lúcia C.Costa, Eny Marisa Maia e Lúcia Mara Mandel",,,,,
317,Gestão educacional e descentralização: novos padrões,FORMAÇÃO DO PROFESSOR,"Vera Lúcia C.Costa, Eny Marisa Maia e Lúcia Mara Mandel",,,,,
318,Conjuração mineira,HISTÓRIA,Luiz Galdino/Wanderley Loconte,,,,,
319,Conjuração mineira,HISTÓRIA,Luiz Galdino/Wanderley Loconte,,,,,
320,Um império entre repúblicas ,HISTÓRIA,Denis Bernardes,,,,,
321,Um império entre repúblicas ,HISTÓRIA,Denis Bernardes,,,,,
322,A República velha e a revolução de 30,HISTÓRIA,Claúdio Bertolli,,,,,
323,A República velha e a revolução de 30,HISTÓRIA,Claúdio Bertolli,,,,,
324,A guerra de Canudos,HISTÓRIA,Francisco Martins,,,,,
325,A guerra de Canudos,HISTÓRIA,Francisco Martins,,,,,
326,No tempo do feudalismo,HISTÓRIA,Heloisa Steinmann e Maria José A. del Olmo,,,,,
327,No tempo do feudalismo,HISTÓRIA,Heloisa Steinmann e Maria José A. del Olmo,,,,,
328,Semelhança não é mera coincidência.,,Nílson José Machado,,,,,
329,Semelhança não é mera coincidência.,,Nílson José Machado,,,,,
330,Preconceito Lingüístico: o que é como se faz.,LINGUAGENS,Marcos Bagno,,,,,
,,,,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
331,Preconceito Lingüístico: o que é como se faz.,LINGUAGENS,Marcos Bagno,,,,,
332,Para uma nova gramática do português,LINGUAGENS,Mário A. Perini,,,,,
333,Para uma nova gramática do português,LINGUAGENS,Mário A. Perini,,,,,
334,Avaliação do processo ensino-aprendizagem ,FORMAÇÃO DO PROFESSOR,Regina Célia Cazaux Haydt,,,,,
335,Avaliação do processo ensino-aprendizagem ,FORMAÇÃO DO PROFESSOR,Regina Célia Cazaux Haydt,,,,,
336,Federalistas – A revolução da degola,HISTÓRIA,Renato Mocellin,,,,,
337,Contando a história da matemática: historia das potencias e raízes,MATEMÁTICA,Oscar Guelli,,,,,
338,1930 – A revolução disfarçada,HISTÓRIA,Daniel H. de Medeiros,,,,,
339,"Brasil, 500 anos de esperança",HISTÓRIA,Flávio Berutti,,,,,
340,"Brasil, 500 anos de esperança",HISTÓRIA,Flávio Berutti,,,,,
341,Ceará História,HISTÓRIA,Marlene Corrêa,,,,,
342,O processo da independência,HISTÓRIA,Cecilia Helena/L. de S. Oliveira,,,,,
343,Somos diferentes?,ASSUNTOS DIVERSOS,James Trefil,,,,,
344,Orientações Curriculares para o Ensino Médio - C. da Natureza,FORMAÇÃO DO PROFESSOR,-,,,,,
345,Didática,FORMAÇÃO DO PROFESSOR,José Carlos Libâneo,,,,,
346,Didática,FORMAÇÃO DO PROFESSOR,José Carlos Libâneo,,,,,
347,História dos nossos gestos,CIDADANIA,Luis da Câmara Cascudo,,,,,
348,História dos nossos gestos,CIDADANIA,Luis da Câmara Cascudo,,,,,
349,Ceará cores e sentimentos,HISTÓRIA,Celso Oliveira  e Tiago Santana,,,,,
350,Brasília e João Dimas e a Santa do caldeirão,HISTÓRIA,Maria José Silveira,,,,,
351,Brasília e João Dimas e a Santa do caldeirão,HISTÓRIA,Maria José Silveira,,,,,
352,Era dos extremos – o breve século XX.,HISTÓRIA,Eric Hobsbawn,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
353,A maldição do silêncio,LIT. INFANTOJUVENIL,Márcia Kupstas,,,,,
354,Enciclopédia Temática Barsa - Tecnologia,ENCICLOPÉDIA,-,,,,,
355,História da Matemática,MATEMÁTICA,Carl B. Boyer,,,,,
356,Diretrizes Curriculares Nacionais p/ a Educação das Rel. Étnico-raciais,FORMAÇÃO DO PROFESSOR,-,,,,,
357,"História , atualidades 2000",HISTÓRIA,Flávio Beiturri,,,,,
358,O regime militar brasileiro 1964-1985,HISTÓRIA,Marcos Napolitano,,,,,
359,A América que os europeus encontraram,HISTÓRIA,Enrique Peregalli,,,,,
360,A formação das nações latino-americanas,HISTÓRIA,Maria Lígia Prado,,,,,
361,Curso de  Didática Geral,FORMAÇÃO DO PROFESSOR,Regina Célia C. Haidt,,,,,
362,Aula de português - encontro e interação.,LINGUAGENS,Irandé Antunes,,,,,
363,A língua do Brasil amanhã e outros mistérios,,Mário A. Perini,,,,,
364,"Ciclos, seriação e avaliação – confronto de lógicas.",,Luis Carlos de Freitas,,,,,
365,Técnicas de Redação,LINGUAGENS,K. A. Faber e E. Faber,,,,,
366,O Cortiço,LITERATURA BRASILEIRA,Aluísio Azevedo,,,,,
367,Entre socos e afagos – as relações conflituosas entre a mídia e a língua,,Professor Helinho,,,,,
368,Didática da língua portuguesa,FORMAÇÃO DO PROFESSOR,João TeodoroD. Marote/Gláucia D'Olim M. Ferro,,,,,
369,1000 erros de português da atualidade,LINGUAGENS,Luiz Antônio Sacconi,,,,,
370,1000 erros de português da atualidade,LINGUAGENS,Luiz Antônio Sacconi,,,,,
371,Viver e conviver – dinâmica e textos para diferentes momentos.,FORMAÇÃO DO PROFESSOR,PE. Canisio Mayer S. J.,,,,,
372,Viver e conviver – dinâmica e textos para diferentes momentos.,FORMAÇÃO DO PROFESSOR,PE. Canisio Mayer S. J.,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
373,O mundo hoje – história geografia e atualidades.,GEOGRAFIA,"Flávio Amaro, Fábio Berutti e Lafayette Tourinho",,,,,
374,O mundo hoje – história geografia e atualidades.,GEOGRAFIA,Flávio Amaro/Fábio Berutti/ Lafayette Tourinho,,,,,
375,As belas histórias da História do Brasil,HISTÓRIA,Viriato Correa,,,,,
376,Português ou brasileiro? Um convite a pesquisa,LINGUAGENS,Marcos Bagno,,,,,
377,Contos Tradicionais do Brasil ,CONTO,Luis da Câmara Cascudo,,,,,
378,Contos Tradicionais do Brasil ,CONTO,Luis da Câmara Cascudo,,,,,
379,Pesquisa na escola: O que é como se faz?,ASSUNTOS DIVERSOS,Marcos Bagno,,,,,
380,Pesquisa na escola: O que é como se faz?,ASSUNTOS DIVERSOS,Marcos Bagno,,,,,
381,Ensino da gramática. Opressão? Liberdade?,LINGUAGENS,Evanildo Bechara,,,,,
382,Ensino da gramática. Opressão? Liberdade?,LINGUAGENS,Evanildo Bechara,,,,,
383,"Escrita, pra que te quero?",LINGUAGENS,Iúta Lerche Vieira,,,,,
384,"Escrita, pra que te quero?",LINGUAGENS,Iúta Lerche Vieira,,,,,
385,Dom Casmurro,LIT. BRASILEIRA,Machado de Assis,,,,,
386,Ecce Homo,FILOSOFIA,Nietzsche,,,,,
387,Avaliação institucional da escola (base teór. e const. do projeto),FORMAÇÃO DO PROFESSOR,Maria Estela Araújo Fernandes,,,,,
388,Avaliação institucional da escola (base teór. e const. do projeto),FORMAÇÃO DO PROFESSOR,Maria Estela Araújo Fernandes,,,,,
389,Os direitos humanos - antologia de textos históricos,CIDADANIA,Adelino Brandão (Org.),,,,,
390,Os direitos humanos - antologia de textos históricos,CIDADANIA,Adelino Brandão (Org.),,,,,
,,,,,,,,
,,,,,,,,
391,Desvio de rota (Como será o homem do futuro),,Wladimir Ballesteros,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
392,Desvio de rota (Como será o homem do futuro),,Wladimir Ballesteros,,,,,
393,Conhecimento Profissional de professores: a práxis educacional como paradigma.,FORMAÇÃO DO PROFESSOR,José Tavares e Iria Brzezinski (Org.),,,,,
394,Conhecimento Profissional de professores: a práxis educacional como paradigma.,FORMAÇÃO DO PROFESSOR,José Tavares/Iria Brzezinski,,,,,
395,Por que (não) ensinar gramática na Escola Sírio Possenti,LINGUAGENS,Sírio Possenti,,,,,
396,Por que (não) ensinar gramática na Escola Sírio Possenti,LINGUAGENS,Sírio Possenti,,,,,
397,O texto na sala de aula,LINGUAGENS,João Wanderley Geraldi,,,,,
398,O texto na sala de aula,,João Wanderley Geraldi,,,,,
399,Ciência e  política  - duas vocações,,Max Weber,,,,,
400, Política  ,,Aristóteles,,,,,
401,Cândido ou o otimismo,,Voltaire,,,,,
402,Ética a Nicômaco,FILOSOFIA,Aristóteles,,,,,
403,A Ética protestante e o espírito capitalista,SOCIOLOGIA,Max Weber,,,,,
404,A luta pelo direito,SOCIOLOGIA,Rudolf Vou Ihering,,,,,
405,O discurso do método,SOCIOLOGIA,René Descartes,,,,,
406,Memórias de um sargento de Milícias,LIT. BRASILEIRA,Manuel Antônio de Almeida,,,,,
407,A origem das espécies ,FILOSOFIA,Charles Darwin,,,,,
408,Apologia de Sócrates ,FILOSOFIA,Platão,,,,,
409,,,,,,,,
410,Leviatã,FILOSOFIA,Thomas Hobbes,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
411,A carta de Pero Vaz de Caminha,LINGUAGENS,Silvio Castro,,,,,
412,Racismo cordial,,Cleusa Turra  e Gustavo Venturin (Org.),,,,,
413,Propriedade da terra ,,Roberto Smith,,,,,
414,Escrever é fácil,LINGUAGENS,Alexandre Tavares,,,,,
415,Escrever é fácil,LINGUAGENS,Alexandre Tavares,,,,,
416,Trabalho acadêmico – O que é? Como fazer?,FORMAÇÃO DO PROFESSOR,Derna Pescunha/Antônio Paulo F. Castilho,,,,,
417,A bolsa e a vida,,Jacques Le Goff,,,,,
418,20000 léguas matemáticas,MATEMÁTICA,Ak Dewdney,,,,,
419,Tudo sobre português prático – 2ª edição reformulada.,MATEMÁTICA,Luiz Antônio Sacconi,,,,,
420,Tudo sobre português prático – 2ª edição reformulada.,MATEMÁTICA,Luiz Antônio Sacconi,,,,,
421,Língua: instrumento de comunicação,LINGUAGENS,Suely Shibao,,,,,
422,Frases  para todas as ocasiões,ASSUNTOS DIVERSOS,Marta Toffolo,,,,,
423,Português – língua - literatura – produção de texto,LINGUAGENS,Maria Luiza Abaurre/Marcela Nogueira Pontara/Tatiana Fadel,,,,,
424,Primeira Infância - Onde o Brasil começa,,Antenor Naspolini,,,,,
425,O diabo dos números,LIT. ESTRANGEIRA,Hans Magnus Enzensberger,,,,,
426,Roteiro de redação - lendo e argumentando,LINGUAGENS,"Ana Valença, Denise Porto e Maria Machado",,,,,
427,"História , atualidades 2000",HISTÓRIA,Flávio Beiturri,,,,,
428,O Teorema do Papagaio,,Denis Geedj,,,,,
429,A janela de Euclides,FÍSICA,Leonard Mlodinow,,,,,
430,Analfabetismo no Brasil,FORMAÇÃO DO PROFESSOR,Ana Maria A. Freire,,,,,
431,Música na educação infantil ,ARTES,Teca Alencar de Brito,,,,,
432,Linguagem e ideologia,LINGUAGENS,José Luiz Fiorin,,,,,
433,Linguagem e ideologia,LINGUAGENS,José Luiz Fiorin,,,,,
434,História das sociedades americanas,HISTÓRIA,Aquino/Jesus/Oscar,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
435,Estrutura e funcionamento do ensino Fundamental,FORMAÇÃO DO PROFESSOR,Nelson Piletti,,,,,
436,Estrutura e funcionamento do ensino Fundamental,FORMAÇÃO DO PROFESSOR,Nelson Piletti,,,,,
437,Sociedade brasileira: uma história através dos movimentos sociais,HISTÓRIA,Aquino Fernando,,,,,
438,Sociedade brasileira : uma história através dos movimentos sociais,HISTÓRIA,Aquino Fernando,,,,,
439,Didática da matemática,MATEMÁTICA,Ernesto Rosa Neto,,,,,
440,Didática da matemática,MATEMÁTICA,Ernesto Rosa Neto,,,,,
441,A geometria na sua vida – série saber mais,MATEMÁTICA,Nilson Machado,,,,,
442,A geometria na sua vida – série saber mais,MATEMÁTICA,Nilson Machado,,,,,
443,Matemática divertida e curiosa,MATEMÁTICA,Júlio César de Mello e Sousa,,,,,
444,Matemática divertida e curiosa,MATEMÁTICA,Júlio César de Mello e Sousa,,,,,
445,O gene da matemática,MATEMÁTICA,Keith Devlin,,,,,
446,O gene da matemática,MATEMÁTICA,Keith Devlin,,,,,
447,As mil e uma equações,MATEMÁTICA,Ernesto Rosa,,,,,
448,As mil e uma equações,MATEMÁTICA,Ernesto Rosa,,,,,
449,Os cem melhores poemas do século,MATEMÁTICA,Italo Moriconi (Org.),,,,,
450,A Geometria e a apreensão do saber matemático,MATEMÁTICA,Antônio de Pádua Raposo Mazulo e outros,,,,,
452,A Geometria e a apreensão do saber matemático,MATEMÁTICA,Antônio de Pádua Raposo Mazulo e outros,,,,,
453,A Geometria e a apreensão do saber matemático,MATEMÁTICA,Antônio de Pádua Raposo Mazulo e outros,,,,,
454,Geometria Analítica,MATEMÁTICA,A. de Pádua R.Mazulo e outros,,,,,
455,Geometria Analítica,MATEMÁTICA,A. de Pádua R.Mazulo e outros,,,,,
456,Geometria Analítica,MATEMÁTICA,A. de Pádua R.Mazulo e outros,,,,,
457,Geometria Analítica,MATEMÁTICA,A. de Pádua R.Mazulo e outros,,,,,
458,Geometria Analítica,MATEMÁTICA,A. de Pádua R.Mazulo e outros,,,,,
459,Geometria Analítica,MATEMÁTICA,A. de Pádua R.Mazulo e outros,,,,,
460,Geometria Analítica,MATEMÁTICA,A. de Pádua R.Mazulo e outros,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
461,Geometria Analítica,MATEMÁTICA,A. de Pádua R.Mazulo e outros,,,,,
462,Geometria Analítica,MATEMÁTICA,A. de Pádua R.Mazulo e outros,,,,,
463,Geometria Analítica,MATEMÁTICA,A. de Pádua R.Mazulo e outros,,,,,
464,Geometria Analítica,MATEMÁTICA,A. de Pádua R.Mazulo e outros,,,,,
465,Geometria Analítica,MATEMÁTICA,A. de Pádua R.Mazulo e outros,,,,,
466,Geometria Analítica,MATEMÁTICA,A. de Pádua R.Mazulo e outros,,,,,
467,Parâmetros Curriculares Nacionais - Ciênc. Naturais,FORMAÇÃO DO PROFESSOR,,,,,,
468,Parâmetros Curriculares Nacionais - Ciênc. Naturais,FORMAÇÃO DO PROFESSOR,,,,,,
469,Parâmetros Curriculares Nacionais - Ciênc. Naturais,FORMAÇÃO DO PROFESSOR,,,,,,
470,Parâmetros Curriculares Nacionais - Temas transversais,FORMAÇÃO DO PROFESSOR,,,,,,
471,Matemática e suas tecnologias,,Angel Panadés Rubio/Luciana Maria T. de Freitas,,,,,
472,Matemática e suas tecnologias,MATEMÁTICA,Angel Panadés Rubio/Luciana Maria T. de Freitas,,,,,
473,Matemática e suas tecnologias,MATEMÁTICA,Angel Panadés Rubio/Luciana Maria T. de Freitas,,,,,
474,Matemática na vida e na escola,MATEMÁTICA,Ana Lúcia Bordeaux e outros,,,,,
475,Matemática na vida e na escola,MATEMÁTICA,Ana Lúcia Bordeaux e outros,,,,,
476,A passagem do século - 1480-1520 ,HISTÓRIA,Serge Gruzinski,,,,,
477,O império deste mundo  - 1680-1720,HISTÓRIA,Laura de Mello e Souza/Maria Fernanda B. Bicalho,,,,,
478,O império luso-brasileiro e os Brasis  1789-1808 ,HISTÓRIA,Luiz Carlos Villalta,,,,,
479,A corrida para o Século XXI,HISTÓRIA,Nicolau Sevcenko,,,,,
480,Breve história da ciência moderna - Vol. 1,HISTÓRIA,Márcio Braga/Andreia Guerra e José Cláudio Reis,,,,,
481,Breve história da ciência moderna - Vol. 2,HISTÓRIA,Márcio Braga/Andreia Guerra e José Cláudio Reis,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
482,Sociedade e História do Brasil – Os Primeiros tempos da República  ,HISTÓRIA,Marco Antonio Villa,,,,,
483,Sociedade de História do Brasil – Os Primeiros tempos da República 2 ,HISTÓRIA,Marco Antonio Villa,,,,,
484,Sociedade de História do Brasil – Os Primeiros tempos da República 2 ,HISTÓRIA,Marco Antonio Villa,,,,,
485,Sociedade de História do Brasil – A crise da República Velha ,HISTÓRIA,Marco Antonio Villa,,,,,
486,Sociedade de História do Brasil – Da abertura democrática à Nova República ,HISTÓRIA,Marco Antonio Villa,,,,,
487,Sociedade de História do Brasil – Da abertura democrática à Nova República ,HISTÓRIA,Marco Antonio Villa,,,,,
488,Trajetória: A história do Ceará passa por Viçosa,HISTÓRIA,Coleção Rede de Palavras,,,,,
489,Trajetória: A história do Ceará passa por Viçosa,HISTÓRIA,Coleção Rede de Palavras,,,,,
490,Trajetória: A história do Ceará passa por Viçosa,HISTÓRIA,Coleção Rede de Palavras,,,,,
491,Seara Vermelha – onde canta a jandaia,HISTÓRIA,Coleção Rede de Palavras,,,,,
492,Seara Vermelha – onde canta a jandaia,HISTÓRIA,SEDUC Col. Rede de Palavras,,,,,
493,Seara Vermelha – onde canta a jandaia,HISTÓRIA,SEDUC Col. Rede de Palavras,,,,,
494,"O Ceará - Sua gente, suas crendices",HISTÓRIA,SEDUC Col. Rede de Palavras,,,,,
495,"O Ceará - Sua gente, suas crendices",HISTÓRIA,SEDUC Col. Rede de Palavras,,,,,
496,"O Ceará - Sua gente, suas crendices",HISTÓRIA,SEDUC Col. Rede de Palavras,,,,,
497,Memórias do Município de Cruz,HISTÓRIA,SEDUC Col. Rede de Palavras,,,,,
498,Memórias do Município de Cruz,HISTÓRIA,SEDUC Col. Rede de Palavras,,,,,
499,Jaguaribara – A história se refaz ,HISTÓRIA,SEDUC Col. Rede de Palavras,,,,,
500,Jaguaribara – A história se refaz ,HISTÓRIA,SEDUC Col. Rede de Palavras,,,,,
501,Jaguaribara – A história se refaz ,HISTÓRIA,SEDUC Col. Rede de Palavras,,,,,
